*Vertices 843
540 "org.jgroups.protocols.pbcast.StreamingStateTransfer$StateGetter"
541 "org.jgroups.protocols.pbcast.StreamingStateTransfer$StateHeader"
542 "org.jgroups.protocols.pbcast.ViewHandler"
543 "org.jgroups.protocols.relay.RELAY2"
544 "org.jgroups.protocols.relay.RELAY2$Relay2Header"
545 "org.jgroups.protocols.relay.Relayer"
546 "org.jgroups.protocols.relay.Relayer$Bridge"
547 "org.jgroups.protocols.relay.Route"
548 "org.jgroups.protocols.relay.RouteStatusListener"
549 "org.jgroups.protocols.relay.SiteAddress"
550 "org.jgroups.protocols.relay.SiteMaster"
551 "org.jgroups.protocols.relay.SiteMasterPicker"
552 "org.jgroups.protocols.relay.SiteUUID"
553 "org.jgroups.protocols.relay.config.RelayConfig"
554 "org.jgroups.protocols.relay.config.RelayConfig$BridgeConfig"
555 "org.jgroups.protocols.relay.config.RelayConfig$ForwardConfig"
556 "org.jgroups.protocols.relay.config.RelayConfig$ProgrammaticBridgeConfig"
557 "org.jgroups.protocols.relay.config.RelayConfig$PropertiesBridgeConfig"
558 "org.jgroups.protocols.relay.config.RelayConfig$SiteConfig"
559 "org.jgroups.protocols.rules.CheckFDMonitor"
560 "org.jgroups.protocols.rules.EventHandler"
561 "org.jgroups.protocols.rules.Rule"
562 "org.jgroups.protocols.rules.SUPERVISOR"
563 "org.jgroups.protocols.rules.SampleRule"
564 "org.jgroups.protocols.tom.DeliveryManager"
565 "org.jgroups.protocols.tom.DeliveryManagerImpl"
566 "org.jgroups.protocols.tom.DeliveryManagerImpl$MessageInfo"
567 "org.jgroups.protocols.tom.DeliveryProtocol"
568 "org.jgroups.protocols.tom.DeliveryThread"
569 "org.jgroups.protocols.tom.MessageID"
570 "org.jgroups.protocols.tom.SenderManager"
571 "org.jgroups.protocols.tom.SenderManager$MessageInfo"
572 "org.jgroups.protocols.tom.SequenceNumberManager"
573 "org.jgroups.protocols.tom.StatsCollector"
574 "org.jgroups.protocols.tom.StatsCollector$Counter"
575 "org.jgroups.protocols.tom.StatsCollector$Duration"
576 "org.jgroups.protocols.tom.TOA"
577 "org.jgroups.protocols.tom.ToaHeader"
578 "org.jgroups.stack.AddressGenerator"
579 "org.jgroups.stack.Configurator"
580 "org.jgroups.stack.Configurator$InetAddressInfo"
581 "org.jgroups.stack.DiagnosticsHandler"
582 "org.jgroups.stack.DiagnosticsHandler$ProbeHandler"
583 "org.jgroups.stack.GossipData"
584 "org.jgroups.stack.GossipRouter"
585 "org.jgroups.stack.GossipRouter$Entry"
586 "org.jgroups.stack.GossipType"
587 "org.jgroups.stack.IpAddress"
588 "org.jgroups.stack.IpAddressUUID"
589 "org.jgroups.stack.LargestWinningPolicy"
590 "org.jgroups.stack.MembershipChangePolicy"
591 "org.jgroups.stack.MessageProcessingPolicy"
592 "org.jgroups.stack.Protocol"
593 "org.jgroups.stack.ProtocolHook"
594 "org.jgroups.stack.ProtocolStack"
595 "org.jgroups.stack.ProtocolStack$Position"
596 "org.jgroups.stack.RouterStub"
597 "org.jgroups.stack.RouterStub$CloseListener"
598 "org.jgroups.stack.RouterStub$MembersNotification"
599 "org.jgroups.stack.RouterStub$StubReceiver"
600 "org.jgroups.stack.RouterStubManager"
601 "org.jgroups.stack.RouterStubManager$Target"
602 "org.jgroups.stack.StateTransferInfo"
603 "org.jgroups.tests.CheckMonotonicallyIncreasingNumbers"
604 "org.jgroups.tests.CheckToaOrder"
605 "org.jgroups.tests.CheckToaOrder$ComparingFiles"
606 "org.jgroups.tests.CheckToaOrder$Pair"
607 "org.jgroups.tests.DiscoveryPacket"
608 "org.jgroups.tests.DiscoveryRequest"
609 "org.jgroups.tests.DiscoveryResponse"
610 "org.jgroups.tests.FlowControlTest"
611 "org.jgroups.tests.GetGlobalAddress"
612 "org.jgroups.tests.GridFilesystemTest"
613 "org.jgroups.tests.GridFilesystemTest$Command"
614 "org.jgroups.tests.GridFilesystemTest$cd"
615 "org.jgroups.tests.GridFilesystemTest$down"
616 "org.jgroups.tests.GridFilesystemTest$ls"
617 "org.jgroups.tests.GridFilesystemTest$mkdir"
618 "org.jgroups.tests.GridFilesystemTest$pwd"
619 "org.jgroups.tests.GridFilesystemTest$rm"
620 "org.jgroups.tests.GridFilesystemTest$up"
621 "org.jgroups.tests.LargeState"
622 "org.jgroups.tests.MakeUnique"
623 "org.jgroups.tests.McastDiscovery"
624 "org.jgroups.tests.McastDiscovery$McastSender"
625 "org.jgroups.tests.McastDiscovery$MessageHandler"
626 "org.jgroups.tests.McastDiscovery$MessageHandler$McastReceiver"
627 "org.jgroups.tests.McastDiscovery$MessageHandler$UcastReceiver"
628 "org.jgroups.tests.McastReceiverTest"
629 "org.jgroups.tests.McastReceiverTest$Receiver"
630 "org.jgroups.tests.McastSenderTest"
631 "org.jgroups.tests.McastSenderTest$AckReceiver"
632 "org.jgroups.tests.MessageDispatcherSpeedTest"
633 "org.jgroups.tests.NioClientTest"
634 "org.jgroups.tests.NioClientTest$Sender"
635 "org.jgroups.tests.NioServerPerfTest"
636 "org.jgroups.tests.ParseMessages"
637 "org.jgroups.tests.PingPong"
638 "org.jgroups.tests.PingPongDatagram"
639 "org.jgroups.tests.PingPongDatagram$Receiver"
640 "org.jgroups.tests.Probe"
641 "org.jgroups.tests.Result"
642 "org.jgroups.tests.RoundTrip"
643 "org.jgroups.tests.RoundTrip$Sender"
644 "org.jgroups.tests.RoundTripRpc"
645 "org.jgroups.tests.RoundTripRpc$Invoker"
646 "org.jgroups.tests.RouterStubGet"
647 "org.jgroups.tests.RpcDispatcherBlocking"
648 "org.jgroups.tests.RpcDispatcherSpeedTest"
649 "org.jgroups.tests.TestToaOrder"
650 "org.jgroups.tests.TestToaOrder$ArgumentsParser"
651 "org.jgroups.tests.TestToaOrder$DataMessage"
652 "org.jgroups.tests.TestToaOrder$MyReceiver"
653 "org.jgroups.tests.UnicastTest"
654 "org.jgroups.tests.UnicastTest$MyReceiver"
655 "org.jgroups.tests.UnicastTest$Sender"
656 "org.jgroups.tests.UnicastTestRpc"
657 "org.jgroups.tests.UnicastTestRpc$CustomMarshaller"
658 "org.jgroups.tests.UnicastTestRpc$Invoker"
659 "org.jgroups.tests.UnicastTestSharedLoopback"
660 "org.jgroups.tests.UnicastTestTcp"
661 "org.jgroups.tests.UnicastTestTcp$Acceptor"
662 "org.jgroups.tests.UnicastTestTcp$Sender"
663 "org.jgroups.tests.UnicastTestTcpRpc"
664 "org.jgroups.tests.UnicastTestTcpSlow"
665 "org.jgroups.tests.UnicastTestTcpSlow$Acceptor"
666 "org.jgroups.tests.UnicastTestTcpSlow$Sender"
667 "org.jgroups.tests.bla"
668 "org.jgroups.tests.bla$Person"
669 "org.jgroups.tests.bla3"
670 "org.jgroups.tests.bla4"
671 "org.jgroups.tests.bla9"
672 "org.jgroups.tests.bla9$MyThreadFactory"
673 "org.jgroups.tests.mcast"
674 "org.jgroups.tests.mcast$Receiver"
675 "org.jgroups.tests.perf.JPerf"
676 "org.jgroups.tests.perf.MPerf"
677 "org.jgroups.tests.perf.MPerf$ConfigChange"
678 "org.jgroups.tests.perf.MPerf$Configuration"
679 "org.jgroups.tests.perf.MPerf$MPerfHeader"
680 "org.jgroups.tests.perf.MPerf$Result"
681 "org.jgroups.tests.perf.MPerf$Sender"
682 "org.jgroups.tests.perf.MPerf$Stats"
683 "org.jgroups.tests.perf.MPerfRpc"
684 "org.jgroups.tests.perf.MPerfRpc$ConfigChange"
685 "org.jgroups.tests.perf.MPerfRpc$Configuration"
686 "org.jgroups.tests.perf.MPerfRpc$MperfMarshaller"
687 "org.jgroups.tests.perf.MPerfRpc$Result"
688 "org.jgroups.tests.perf.MPerfRpc$Sender"
689 "org.jgroups.tests.perf.MPerfRpc$Stats"
690 "org.jgroups.tests.perf.UPerf"
691 "org.jgroups.tests.perf.UPerf$Config"
692 "org.jgroups.tests.perf.UPerf$Invoker"
693 "org.jgroups.tests.perf.UPerf$Results"
694 "org.jgroups.tests.perf.UPerf$UPerfMarshaller"
695 "org.jgroups.tests.perf.UdpPerf"
696 "org.jgroups.tests.perf.UdpPerf$Receiver"
697 "org.jgroups.tests.perf.UdpPerf$Sender"
698 "org.jgroups.tests.rt.RtReceiver"
699 "org.jgroups.tests.rt.RtTransport"
700 "org.jgroups.tests.rt.transports.JGroupsTransport"
701 "org.jgroups.tests.rt.transports.NioTransport"
702 "org.jgroups.tests.rt.transports.NioTransport$Receiver"
703 "org.jgroups.tests.rt.transports.ServerTransport"
704 "org.jgroups.tests.rt.transports.TcpTransport"
705 "org.jgroups.tests.rt.transports.TcpTransport$Receiver"
706 "org.jgroups.tests.rt.transports.UdpTransport"
707 "org.jgroups.tests.rt.transports.UdpTransport$Receiver"
708 "org.jgroups.util.AckCollector"
709 "org.jgroups.util.AgeOutCache"
710 "org.jgroups.util.AgeOutCache$Handler"
711 "org.jgroups.util.ArrayIterator"
712 "org.jgroups.util.AsciiString"
713 "org.jgroups.util.Average"
714 "org.jgroups.util.AverageMinMax"
715 "org.jgroups.util.Base64"
716 "org.jgroups.util.Base64$InputStream"
717 "org.jgroups.util.Base64$OutputStream"
718 "org.jgroups.util.Bits"
719 "org.jgroups.util.BlockingInputStream"
720 "org.jgroups.util.BoundedHashMap"
721 "org.jgroups.util.BoundedList"
722 "org.jgroups.util.Buffer"
723 "org.jgroups.util.ByteArrayDataInputStream"
724 "org.jgroups.util.ByteArrayDataOutputStream"
725 "org.jgroups.util.ByteBufferOutputStream"
726 "org.jgroups.util.ConcurrentLinkedBlockingQueue"
727 "org.jgroups.util.CondVar"
728 "org.jgroups.util.Condition"
729 "org.jgroups.util.Credit"
730 "org.jgroups.util.CreditMap"
731 "org.jgroups.util.CustomRejectionPolicy"
732 "org.jgroups.util.DefaultSocketFactory"
733 "org.jgroups.util.DefaultThreadFactory"
734 "org.jgroups.util.Digest"
735 "org.jgroups.util.Digest$Entry"
736 "org.jgroups.util.Digest$MyIterator"
737 "org.jgroups.util.DirectExecutor"
738 "org.jgroups.util.ExpiryCache"
739 "org.jgroups.util.ExtendedUUID"
740 "org.jgroups.util.FixedSizeBitSet"
741 "org.jgroups.util.FlagsUUID"
742 "org.jgroups.util.ForwardQueue"
743 "org.jgroups.util.ForwardQueue$Flusher"
744 "org.jgroups.util.FutureListener"
745 "org.jgroups.util.Headers"
746 "org.jgroups.util.InputStreamAdapter"
747 "org.jgroups.util.LazyThreadFactory"
748 "org.jgroups.util.LongTuple"
749 "org.jgroups.util.MaxOneThreadPerSender"
750 "org.jgroups.util.MaxOneThreadPerSender$BatchHandlerLoop"
751 "org.jgroups.util.MaxOneThreadPerSender$Entry"
752 "org.jgroups.util.MaxOneThreadPerSender$MessageTable"
753 "org.jgroups.util.MergeId"
754 "org.jgroups.util.MessageBatch"
755 "org.jgroups.util.MessageBatch$BatchIterator"
756 "org.jgroups.util.MessageBatch$Mode"
757 "org.jgroups.util.MutableDigest"
758 "org.jgroups.util.MyReceiver"
759 "org.jgroups.util.NameCache"
760 "org.jgroups.util.NoProgressException"
761 "org.jgroups.util.NonBlockingCredit"
762 "org.jgroups.util.NonBlockingCreditMap"
763 "org.jgroups.util.NotifyingFuture"
764 "org.jgroups.util.ObjectInputStreamWithClassloader"
765 "org.jgroups.util.OneTimeAddressGenerator"
766 "org.jgroups.util.OutputStreamAdapter"
767 "org.jgroups.util.Owner"
768 "org.jgroups.util.PaddedAtomicBoolean"
769 "org.jgroups.util.PaddedAtomicInteger"
770 "org.jgroups.util.PaddedAtomicLong"
771 "org.jgroups.util.Pool"
772 "org.jgroups.util.Pool$Element"
773 "org.jgroups.util.ProcessingQueue"
774 "org.jgroups.util.ProcessingQueue$Handler"
775 "org.jgroups.util.Profiler"
776 "org.jgroups.util.ProgressCheckRejectionPolicy"
777 "org.jgroups.util.Promise"
778 "org.jgroups.util.PropertiesToAsciidoc"
779 "org.jgroups.util.Range"
780 "org.jgroups.util.RequestTable"
781 "org.jgroups.util.RequestTable$Visitor"
782 "org.jgroups.util.ResourceManager"
783 "org.jgroups.util.ResourceManager$IPv4AddressRep"
784 "org.jgroups.util.ResourceManager$IPv6AddressRep"
785 "org.jgroups.util.ResourceManager$IpAddressRep"
786 "org.jgroups.util.ResponseCollector"
787 "org.jgroups.util.ResponseCollectorTask"
788 "org.jgroups.util.Responses"
789 "org.jgroups.util.Responses$PingDataIterator"
790 "org.jgroups.util.RingBuffer"
791 "org.jgroups.util.RingBufferSeqno"
792 "org.jgroups.util.RingBufferSeqno$RingBufferIterator"
793 "org.jgroups.util.RingBufferSeqnoLockless"
794 "org.jgroups.util.RingBufferSeqnoLockless$RingBufferIterator"
795 "org.jgroups.util.RpcStats"
796 "org.jgroups.util.RpcStats$Result"
797 "org.jgroups.util.RpcStats$Type"
798 "org.jgroups.util.Rsp"
799 "org.jgroups.util.RspList"
800 "org.jgroups.util.Runner"
801 "org.jgroups.util.Seqno"
802 "org.jgroups.util.SeqnoComparator"
803 "org.jgroups.util.SeqnoList"
804 "org.jgroups.util.SeqnoList$SeqnoListIterator"
805 "org.jgroups.util.SeqnoRange"
806 "org.jgroups.util.ShutdownRejectedExecutionHandler"
807 "org.jgroups.util.SizeBoundedQueue"
808 "org.jgroups.util.SizeBoundedQueue$El"
809 "org.jgroups.util.SizeStreamable"
810 "org.jgroups.util.SocketFactory"
811 "org.jgroups.util.StackType"
812 "org.jgroups.util.StateTransferResult"
813 "org.jgroups.util.Streamable"
814 "org.jgroups.util.SubmitToThreadPool"
815 "org.jgroups.util.SubmitToThreadPool$BatchHandler"
816 "org.jgroups.util.SubmitToThreadPool$SingleMessageHandler"
817 "org.jgroups.util.SubmitToThreadPool$SingleMessageHandlerWithClusterName"
818 "org.jgroups.util.SuppressCache"
819 "org.jgroups.util.SuppressCache$Value"
820 "org.jgroups.util.SuppressLog"
821 "org.jgroups.util.SuppressLog$Level"
822 "org.jgroups.util.Table"
823 "org.jgroups.util.Table$HighestDeliverable"
824 "org.jgroups.util.Table$Missing"
825 "org.jgroups.util.Table$NumDeliverable"
826 "org.jgroups.util.Table$Remover"
827 "org.jgroups.util.Table$TableIterator"
828 "org.jgroups.util.Table$Visitor"
829 "org.jgroups.util.ThreadFactory"
830 "org.jgroups.util.TimeScheduler"
831 "org.jgroups.util.TimeScheduler$Task"
832 "org.jgroups.util.TimeScheduler3"
833 "org.jgroups.util.TimeScheduler3$RecurringTask"
834 "org.jgroups.util.TimeScheduler3$Task"
835 "org.jgroups.util.TimeScheduler3$TaskType"
836 "org.jgroups.util.TimeService"
837 "org.jgroups.util.Triple"
838 "org.jgroups.util.Tuple"
839 "org.jgroups.util.UUID"
840 "org.jgroups.util.Util"
841 "org.jgroups.util.Util$AddressScope"
842 "org.jgroups.util.XMLSchemaGenerator"
843 "org.jgroups.util.XMLSchemaGenerator$DelayingElementWriter"
*Arcs
1 809 0.004
2 1 1800.0
2 5 400.0
2 840 0.006
4 9 900.0
3 1 2100.0
3 4 600.0
3 6 700.0
3 9 8800.0
3 16 300.0
3 21 600.0
3 27 600.0
3 29 300.0
3 592 0.4
3 594 0.9
3 759 0.002
3 810 0.006
7 1 300.0
7 839 0.002
8 5 400.0
8 809 0.004
11 9 2300.0
11 12 4100.0
11 83 0.8
11 226 6.0
11 228 4.0
11 229 3.0
11 231 2.0
11 232 2.0
11 233 2.0
11 236 0.011
11 238 0.002
11 582 0.4
11 592 0.2
11 594 0.6
11 840 0.022
9 1 4000.0
9 4 2100.0
9 6 5600.0
9 10 1000.0
9 11 1000.0
9 16 2300.0
9 21 3000.0
9 24 400.0
9 27 2100.0
9 28 200.0
9 29 2600.0
9 163 12.0
9 175 8.0
9 236 0.021
9 238 0.01
9 481 8.0
9 578 1.0
9 579 0.4
9 582 0.3
9 592 1.1
9 594 6.3
9 602 0.4
9 739 0.002
9 754 0.011
9 759 0.008
9 777 0.027
9 812 0.013
9 830 0.003
9 839 0.006
9 840 0.014
14 1 300.0
14 29 300.0
13 1 1900.0
13 840 0.002
15 1 1700.0
15 29 5800.0
15 30 800.0
15 840 0.014
19 16 400.0
19 23 400.0
19 754 0.005
16 1 4800.0
16 5 400.0
16 8 4400.0
16 17 2700.0
16 18 3000.0
16 162 2.0
16 722 0.023
16 723 0.015
16 745 0.024
16 813 0.004
16 840 0.048
20 1 400.0
22 1 300.0
22 16 400.0
22 21 400.0
22 29 300.0
22 754 0.005
21 14 400.0
21 19 400.0
26 1 900.0
27 6 300.0
27 16 400.0
27 754 0.005
28 840 0.006
30 1 1400.0
30 5 400.0
30 718 0.006
30 809 0.004
30 840 0.006
29 1 4400.0
29 5 400.0
29 30 4400.0
29 711 0.002
29 809 0.004
29 840 0.008
40 41 300.0
42 16 3.0
42 236 0.003
42 238 0.002
42 247 6.0
42 813 0.004
43 8 10.0
43 840 0.006
44 16 37.0
44 42 1100.0
44 43 500.0
44 45 500.0
44 236 0.008
44 246 6.0
44 247 26.0
44 248 4.0
44 592 0.4
44 594 0.4
44 840 0.002
46 6 2.0
46 16 7.0
46 20 1.0
46 42 1100.0
46 236 0.006
46 247 2.0
46 587 1.1
46 718 0.004
46 840 0.004
48 49 200.0
48 236 0.017
48 238 0.002
48 718 0.004
48 840 0.006
47 16 3.0
47 42 900.0
47 48 1500.0
47 236 0.006
47 840 0.006
50 16 3.0
50 42 1300.0
50 236 0.004
50 718 0.004
50 840 0.006
51 6 2.0
51 16 5.0
51 20 1.0
51 42 1100.0
51 236 0.008
51 247 2.0
51 759 0.002
52 16 3.0
52 42 1100.0
52 236 0.016
52 718 0.004
52 840 0.002
53 16 3.0
53 42 900.0
53 236 0.01
53 840 0.01
55 54 800.0
57 1 3.0
57 16 15.0
57 58 400.0
57 470 7.0
58 1 3.0
58 16 3.0
58 470 3.0
59 1 3.0
59 16 9.0
59 58 400.0
59 470 7.0
63 54 400.0
63 62 200.0
63 236 0.002
63 840 0.008
62 55 400.0
62 61 200.0
62 63 400.0
62 236 0.006
62 238 0.002
66 64 14.0
64 65 9.0
64 66 2.0
64 67 32.0
64 236 0.037
64 238 0.002
64 840 0.004
69 813 0.004
69 840 0.012
68 64 2.0
68 69 22.0
68 70 16.0
68 89 44.0
68 840 0.008
70 68 15.0
70 69 4.0
70 71 2.0
70 72 4.0
70 89 22.0
71 68 8.0
71 89 8.0
71 236 0.007
71 238 0.002
72 68 10.0
72 89 8.0
72 236 0.007
72 238 0.002
73 1 9.0
73 29 5.0
73 106 16.0
73 107 5.0
73 113 9.0
73 115 8.0
73 117 4.0
73 549 3.0
73 722 0.006
73 798 0.037
73 799 0.064
74 75 39.0
74 840 0.002
80 77 22.0
80 78 6.0
80 79 4.0
80 85 6.0
80 840 0.006
78 79 3.0
77 79 20.0
77 80 3.0
77 85 15.0
77 840 0.004
82 6 6.0
82 9 8.0
82 16 6.0
82 27 4.0
82 81 8.0
82 107 6.0
82 592 0.6
82 754 0.003
81 1 26.0
81 4 4.0
81 6 23.0
81 9 50.0
81 14 12.0
81 16 6.0
81 23 14.0
81 27 9.0
81 29 5.0
81 73 19.0
81 82 7.0
81 107 48.0
81 112 23.0
81 113 51.0
81 114 7.0
81 118 8.0
81 236 0.015
81 238 0.004
81 481 2.0
81 592 0.4
81 594 0.4
81 602 0.2
81 722 0.023
81 795 0.041
81 799 0.011
81 812 0.005
83 5 4.0
83 76 16.0
83 718 0.008
83 813 0.004
83 840 0.016
86 1 11.0
86 14 4.0
86 29 5.0
86 85 4.0
86 88 4.0
86 236 0.004
87 67 7.0
87 76 4.0
87 85 3.0
87 840 0.008
88 1 3.0
85 1 18.0
85 9 13.0
85 14 13.0
85 29 10.0
85 64 62.0
85 67 21.0
85 83 6.0
85 86 2.0
85 87 2.0
85 88 13.0
85 113 6.0
85 115 1.0
85 116 19.0
85 236 0.042
85 238 0.002
85 840 0.002
91 1 3.0
91 89 4.0
91 93 4.0
91 236 0.004
92 67 7.0
92 76 4.0
92 89 3.0
92 840 0.008
94 93 3.0
89 1 16.0
89 9 15.0
89 14 13.0
89 29 23.0
89 64 72.0
89 65 4.0
89 67 34.0
89 83 10.0
89 90 9.0
89 91 2.0
89 92 2.0
89 93 28.0
89 94 17.0
89 95 29.0
89 113 10.0
89 115 3.0
89 116 23.0
89 236 0.086
89 238 0.002
89 481 2.0
89 594 0.2
89 798 0.005
89 799 0.003
89 830 0.005
89 840 0.006
97 29 3.0
98 96 3.0
98 99 61.0
96 1 14.0
96 9 18.0
96 14 4.0
96 23 4.0
96 29 12.0
96 83 24.0
96 97 33.0
96 98 2.0
96 99 11.0
96 113 15.0
96 116 29.0
96 236 0.005
96 238 0.004
96 840 0.002
101 29 3.0
101 103 4.0
102 100 3.0
103 29 3.0
104 100 12.0
105 100 3.0
100 1 3.0
100 9 41.0
100 16 15.0
100 22 12.0
100 29 8.0
100 101 2.0
100 102 71.0
100 103 14.0
100 104 8.0
100 105 29.0
100 227 2.0
100 236 0.043
100 238 0.008
100 840 0.008
108 8 8.0
108 718 0.006
109 1 6.0
109 108 16.0
109 840 0.006
110 107 6.0
110 582 0.4
110 795 0.022
111 16 9.0
111 107 10.0
111 114 4.0
107 1 24.0
107 2 2.0
107 6 11.0
107 16 75.0
107 29 10.0
107 76 23.0
107 106 32.0
107 108 21.0
107 109 2.0
107 110 7.0
107 111 2.0
107 112 16.0
107 113 26.0
107 114 3.0
107 162 4.0
107 236 0.047
107 238 0.002
107 481 10.0
107 550 3.0
107 592 1.9
107 722 0.011
107 723 0.003
107 724 0.005
107 754 0.007
107 795 0.023
107 799 0.002
107 840 0.02
112 16 6.0
112 114 3.0
113 1 12.0
113 16 4.0
113 17 28.0
113 18 22.0
113 115 30.0
113 117 24.0
106 1 3.0
106 29 3.0
106 107 8.0
106 113 16.0
106 117 3.0
106 722 0.006
114 16 3.0
116 1 9.0
116 9 3.0
116 14 6.0
116 16 13.0
116 76 19.0
116 81 21.0
116 83 48.0
116 84 11.0
116 107 4.0
116 113 18.0
116 236 0.028
116 722 0.003
116 723 0.003
116 724 0.005
116 799 0.006
116 840 0.004
117 1 3.0
118 1 9.0
118 25 2.0
118 26 2.0
118 29 5.0
118 106 16.0
118 107 5.0
118 113 7.0
118 549 2.0
118 722 0.003
120 9 11.0
120 119 3.0
120 262 11.0
120 594 0.2
122 121 6.0
122 124 3.0
122 829 0.002
122 840 0.004
121 1 52.0
121 122 9.0
121 124 64.0
121 125 16.0
121 133 15.0
121 236 0.031
121 238 0.002
121 587 0.6
121 732 0.002
121 810 0.012
121 829 0.006
121 836 0.009
121 840 0.016
123 1 6.0
125 124 6.0
124 1 12.0
127 126 10.0
127 129 7.0
127 236 0.004
126 1 6.0
126 121 6.0
126 124 5.0
126 129 17.0
126 810 0.003
126 829 0.003
128 1 12.0
128 121 2.0
128 123 4.0
128 126 10.0
128 127 2.0
128 129 19.0
128 587 1.9
128 732 0.002
128 733 0.002
128 810 0.003
128 829 0.005
128 840 0.002
130 126 4.0
130 129 14.0
130 131 8.0
130 727 0.011
130 829 0.002
129 1 25.0
129 28 6.0
129 124 8.0
129 126 67.0
129 130 11.0
129 131 8.0
129 133 2.0
129 236 0.004
129 240 56.0
129 587 1.3
129 723 0.003
129 724 0.011
129 836 0.002
129 840 0.004
132 1 1.0
132 126 12.0
132 127 2.0
132 129 10.0
132 236 0.002
132 587 0.7
132 732 0.002
132 733 0.002
132 810 0.006
132 829 0.008
132 840 0.006
134 1 9.0
134 133 4.0
134 840 0.002
133 1 9.0
135 1 6.0
135 121 6.0
135 124 3.0
135 137 5.0
135 810 0.003
135 829 0.003
136 1 12.0
136 121 2.0
136 123 4.0
136 124 6.0
136 125 4.0
136 135 10.0
136 137 21.0
136 587 1.9
136 732 0.002
136 733 0.002
136 810 0.003
136 829 0.003
136 840 0.002
138 135 4.0
138 137 12.0
138 829 0.005
137 1 28.0
137 28 6.0
137 124 8.0
137 135 22.0
137 138 13.0
137 139 9.0
137 236 0.004
137 587 1.0
137 810 0.004
137 836 0.002
137 840 0.01
140 1 3.0
140 121 2.0
140 137 6.0
140 139 10.0
140 236 0.006
140 840 0.008
139 135 10.0
139 140 2.0
139 587 0.7
139 732 0.002
139 733 0.002
139 810 0.006
139 829 0.008
139 840 0.006
142 141 6.0
142 744 0.004
141 142 8.0
141 145 16.0
141 763 0.013
143 9 4.0
143 144 4.0
143 151 4.0
143 236 0.002
143 238 0.002
143 310 3.0
143 594 0.2
147 146 12.0
146 9 11.0
146 147 27.0
146 148 2.0
146 151 2.0
146 152 4.0
146 744 0.012
146 763 0.007
148 813 0.004
148 840 0.008
145 9 15.0
145 141 2.0
145 146 7.0
145 151 4.0
145 310 5.0
145 594 0.2
145 763 0.006
150 162 2.0
150 813 0.004
150 840 0.004
149 150 2.0
151 6 6.0
155 767 0.012
157 6 10.0
157 9 10.0
157 153 4.0
157 154 6.0
157 156 6.0
158 6 10.0
158 9 10.0
158 154 10.0
158 156 6.0
158 157 2.0
156 6 2.0
156 9 13.0
156 155 6.0
156 158 2.0
156 363 9.0
156 594 0.2
159 160 600.0
159 161 400.0
159 236 0.035
159 238 0.006
159 453 2.0
159 454 8.0
159 456 13.0
159 457 12.0
159 840 0.028
162 5 5.0
162 8 8.0
162 837 0.023
162 840 0.016
163 174 1000.0
163 175 2100.0
163 176 1500.0
163 840 0.006
165 164 400.0
165 579 0.2
165 592 0.4
165 840 0.006
166 164 400.0
166 840 0.016
166 841 0.003
167 164 400.0
169 164 400.0
169 840 0.002
168 164 400.0
168 587 0.5
168 592 0.4
168 840 0.006
170 164 400.0
170 840 0.002
171 164 400.0
171 840 0.004
172 164 400.0
172 840 0.002
173 37 26.0
173 164 900.0
173 236 0.005
173 238 0.002
173 579 0.2
173 592 1.2
173 840 0.004
174 840 0.006
176 174 1300.0
176 175 400.0
176 236 0.002
176 238 0.002
176 840 0.002
177 9 24.0
177 16 10.0
177 22 6.0
177 29 3.0
178 9 16.0
178 22 6.0
178 29 3.0
178 119 1.8
178 120 1.2
178 840 0.014
180 9 2.0
180 16 2.0
180 179 0.06
180 181 0.05
180 840 0.002
181 813 0.004
179 1 3.0
179 4 4.0
179 9 61.0
179 16 19.0
179 22 10.0
179 29 7.0
179 180 0.15
179 181 0.06
179 227 2.0
179 578 0.3
179 765 0.002
179 840 0.01
183 813 0.004
184 183 0.07
184 813 0.004
184 840 0.004
185 183 0.15
185 813 0.004
185 840 0.008
182 9 15.0
182 141 1.5
182 143 0.5
182 145 0.5
182 183 0.01
182 184 0.04
182 185 0.02
182 227 2.0
182 840 0.014
186 187 0.05
186 227 2.0
186 840 0.002
188 9 22.0
188 155 0.4
188 156 2.1
188 227 4.0
188 767 0.012
188 840 0.018
189 64 1.2
189 77 0.2
189 85 0.2
189 227 8.0
191 64 1.2
191 85 2.5
191 840 0.002
192 9 11.0
192 16 7.0
192 22 6.0
192 29 3.0
192 252 2.0
192 321 2.0
192 335 2.0
192 350 2.0
192 375 2.0
192 380 2.0
192 393 2.0
192 488 4.0
192 490 2.0
192 492 2.0
192 499 2.0
192 512 0.2
192 522 0.2
192 527 0.2
192 592 0.1
192 840 0.002
193 1 9.0
193 121 1.3
193 123 0.2
193 124 0.8
193 125 0.4
193 128 0.2
193 134 0.6
193 136 0.2
193 718 0.006
193 840 0.004
194 1 9.0
194 121 1.7
194 132 0.2
194 134 0.6
194 139 0.2
194 227 2.0
194 236 0.007
194 238 0.002
194 587 0.2
194 718 0.002
194 840 0.002
195 1 3.0
195 9 11.0
195 14 4.0
195 29 5.0
195 113 0.6
195 116 1.3
195 798 0.006
195 799 0.006
196 9 11.0
196 22 6.0
196 29 9.0
196 116 0.9
196 236 0.005
196 238 0.002
196 840 0.006
198 1 3.0
198 9 11.0
198 22 6.0
198 29 18.0
198 83 0.4
198 113 1.2
198 116 1.5
198 550 5.0
198 798 0.008
